"Time","Temperature","Well","OD600","Contents","pctmediashocked","bacteria","phage","phageshock","Rep","sm_od"
11700,"36.1 °C","G8",0.216,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.17262
12000,"36.1 °C","G8",0.2046,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.16319
12300,"36.1 °C","G8",0.1967,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.15441
12600,"36.1 °C","G8",0.1879,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.14616
12900,"36.2 °C","G8",0.1788,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1386
13200,"36.2 °C","G8",0.1684,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.13186
13500,"36.1 °C","G8",0.1586,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12611
13800,"36.1 °C","G8",0.1481,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12132
14100,"36.1 °C","G8",0.1381,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11755
14400,"36.1 °C","G8",0.129,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11476
14700,"36.1 °C","G8",0.1217,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11287
15000,"36.1 °C","G8",0.1168,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11169
15300,"36.2 °C","G8",0.1142,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11099
15600,"36.0 °C","G8",0.1123,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11053
15900,"36.2 °C","G8",0.1114,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11026
16200,"36.1 °C","G8",0.1109,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11005
16500,"36.2 °C","G8",0.1107,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1099
16800,"36.2 °C","G8",0.1104,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10977
17100,"36.2 °C","G8",0.1102,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10965
17400,"36.1 °C","G8",0.1101,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10955
17700,"36.0 °C","G8",0.1099,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10946
18000,"36.2 °C","G8",0.1098,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10936
18300,"36.2 °C","G8",0.1096,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10927
18600,"36.2 °C","G8",0.1096,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1092
18900,"36.2 °C","G8",0.1093,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10912
19200,"36.2 °C","G8",0.1094,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10907
19500,"36.1 °C","G8",0.1094,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.109
19800,"36.1 °C","G8",0.1092,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10891
20100,"36.1 °C","G8",0.1092,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10884
20400,"36.1 °C","G8",0.1092,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10876
20700,"36.1 °C","G8",0.1089,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10868
21000,"36.1 °C","G8",0.1089,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10862
21300,"36.2 °C","G8",0.1089,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10855
21600,"36.1 °C","G8",0.1088,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10848
21900,"36.2 °C","G8",0.1088,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10841
22200,"36.1 °C","G8",0.1087,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10833
22500,"36.2 °C","G8",0.1085,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10824
22800,"36.1 °C","G8",0.1085,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10818
23100,"36.2 °C","G8",0.1084,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10811
23401,"36.1 °C","G8",0.1084,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10804
23701,"36.1 °C","G8",0.1083,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10796
24001,"36.2 °C","G8",0.1082,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10789
24301,"36.1 °C","G8",0.1082,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10782
24601,"36.2 °C","G8",0.1081,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10774
24901,"36.1 °C","G8",0.108,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10766
25201,"36.2 °C","G8",0.1078,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10758
25501,"36.2 °C","G8",0.1079,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10753
25801,"36.2 °C","G8",0.1078,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10745
26101,"36.0 °C","G8",0.1077,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10735
26401,"36.1 °C","G8",0.1076,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10728
26701,"36.1 °C","G8",0.1076,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10716
27001,"36.3 °C","G8",0.1075,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10704
27301,"36.2 °C","G8",0.1074,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10691
27601,"36.2 °C","G8",0.1073,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1068
27901,"36.3 °C","G8",0.1072,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10668
28201,"36.2 °C","G8",0.1073,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10657
28501,"36.3 °C","G8",0.1071,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10641
28801,"36.2 °C","G8",0.1068,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10625
29101,"36.1 °C","G8",0.107,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10611
29401,"36.1 °C","G8",0.1064,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10591
29701,"36.2 °C","G8",0.1064,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10576
30001,"36.3 °C","G8",0.1062,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10561
30301,"36.2 °C","G8",0.1063,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10544
30601,"36.2 °C","G8",0.1061,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10527
30901,"36.2 °C","G8",0.1061,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1051
31201,"36.2 °C","G8",0.1057,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10489
31501,"36.1 °C","G8",0.1055,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10473
31801,"36.1 °C","G8",0.1054,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10459
32101,"36.2 °C","G8",0.105,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1044
32401,"36.2 °C","G8",0.1049,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10423
32701,"36.0 °C","G8",0.1049,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10407
33001,"36.2 °C","G8",0.1045,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10394
33301,"36.1 °C","G8",0.1046,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10385
33601,"36.1 °C","G8",0.1044,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10368
33901,"36.1 °C","G8",0.104,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10354
34201,"36.1 °C","G8",0.1041,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10347
34501,"36.1 °C","G8",0.1041,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10338
34801,"36.1 °C","G8",0.1035,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10333
35101,"36.2 °C","G8",0.1033,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10337
35401,"36.2 °C","G8",0.1033,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10337
35701,"36.1 °C","G8",0.1036,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10338
36001,"36.2 °C","G8",0.1036,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10334
36301,"36.1 °C","G8",0.1029,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10331
36601,"36.2 °C","G8",0.103,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10338
36901,"36.2 °C","G8",0.1033,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10345
37201,"36.1 °C","G8",0.1032,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10351
37501,"36.2 °C","G8",0.1036,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10356
37801,"36.2 °C","G8",0.1039,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10358
38101,"36.2 °C","G8",0.1033,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1036
38401,"36.2 °C","G8",0.1034,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10367
38701,"36.2 °C","G8",0.1032,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10375
39001,"36.2 °C","G8",0.1033,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10389
39301,"36.2 °C","G8",0.1036,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10406
39601,"36.1 °C","G8",0.1037,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1042
39901,"36.2 °C","G8",0.1039,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10437
40201,"36.2 °C","G8",0.1037,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10454
40501,"36.1 °C","G8",0.1038,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10479
40801,"36.2 °C","G8",0.1041,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10502
41101,"36.1 °C","G8",0.104,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10531
41401,"36.1 °C","G8",0.1042,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10569
41701,"36.1 °C","G8",0.1046,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10608
42001,"36.1 °C","G8",0.105,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10647
42301,"36.2 °C","G8",0.105,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10689
42601,"36.1 °C","G8",0.1054,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10736
42901,"36.2 °C","G8",0.1056,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10781
43201,"36.3 °C","G8",0.1062,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10837
43501,"36.2 °C","G8",0.1061,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1089
43801,"36.1 °C","G8",0.107,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.10954
44101,"36.1 °C","G8",0.1078,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11013
44401,"36.1 °C","G8",0.1081,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1107
44701,"36.1 °C","G8",0.1085,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11129
45001,"36.2 °C","G8",0.1092,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11198
45301,"36.2 °C","G8",0.1097,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11264
45601,"36.1 °C","G8",0.1099,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11332
45901,"36.1 °C","G8",0.1112,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11407
46201,"36.1 °C","G8",0.1115,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1148
46501,"36.2 °C","G8",0.1125,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11562
46801,"36.2 °C","G8",0.1129,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11646
47101,"36.1 °C","G8",0.1135,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11738
47401,"36.2 °C","G8",0.114,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11834
47701,"36.2 °C","G8",0.1154,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.11939
48001,"36.2 °C","G8",0.1158,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12049
48301,"36.2 °C","G8",0.1165,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12178
48601,"36.2 °C","G8",0.1174,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12315
48901,"36.2 °C","G8",0.1185,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12464
49201,"36.1 °C","G8",0.1197,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12627
49501,"36.2 °C","G8",0.1209,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.12801
49801,"36.2 °C","G8",0.1221,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.13005
50101,"36.2 °C","G8",0.1231,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.13237
50401,"36.1 °C","G8",0.1245,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.13491
50701,"36.2 °C","G8",0.1264,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.13763
51001,"36.2 °C","G8",0.1287,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.14056
51301,"36.3 °C","G8",0.1302,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.14363
51601,"36.1 °C","G8",0.1323,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.14699
51901,"36.2 °C","G8",0.1348,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.1505
52201,"36.2 °C","G8",0.1371,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.15415
52501,"36.1 °C","G8",0.1413,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.15798
52801,"36.2 °C","G8",0.1453,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.16189
53101,"36.1 °C","G8",0.1485,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.16581
53401,"36.2 °C","G8",0.1517,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.17001
53701,"36.0 °C","G8",0.1557,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.17439
54001,"36.2 °C","G8",0.1594,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.17886
54301,"36.1 °C","G8",0.1638,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.18362
54601,"36.2 °C","G8",0.1674,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.18857
54901,"36.2 °C","G8",0.1713,"50_PAO1_NA_NA_B","50","PAO1","NA","NA","B",0.19383
0,"35.9 °C","G9",0.085,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08514
300,"36.0 °C","G9",0.085,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08525
600,"36.2 °C","G9",0.0849,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08541
900,"36.2 °C","G9",0.0847,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08564
1200,"36.2 °C","G9",0.0849,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08595
1500,"36.2 °C","G9",0.085,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08631
1800,"36.2 °C","G9",0.0851,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08674
2100,"36.1 °C","G9",0.0853,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08726
2400,"36.1 °C","G9",0.0856,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08789
2700,"36.1 °C","G9",0.0859,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08861
3000,"36.1 °C","G9",0.0861,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.08946
3300,"36.1 °C","G9",0.0866,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09048
3600,"36.1 °C","G9",0.0872,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09167
3900,"36.0 °C","G9",0.0878,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.0932
4200,"36.3 °C","G9",0.0885,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09515
4500,"36.3 °C","G9",0.0893,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09746
4800,"36.1 °C","G9",0.0903,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10039
5100,"36.0 °C","G9",0.0916,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10386
5400,"36.1 °C","G9",0.0928,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10781
5700,"36.1 °C","G9",0.0944,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11224
6000,"36.3 °C","G9",0.0963,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11695
6300,"36.1 °C","G9",0.0985,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.12198
6600,"36.3 °C","G9",0.1025,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.12724
6900,"36.1 °C","G9",0.1073,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.13231
7200,"36.1 °C","G9",0.1116,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.13708
7500,"36.2 °C","G9",0.1186,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14139
7800,"36.0 °C","G9",0.125,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14478
8100,"36.2 °C","G9",0.1311,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14722
8400,"36.2 °C","G9",0.1371,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14859
8700,"36.2 °C","G9",0.1415,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14879
9000,"36.2 °C","G9",0.1466,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14796
9300,"36.0 °C","G9",0.1511,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14617
9600,"36.2 °C","G9",0.1532,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14354
9900,"36.1 °C","G9",0.155,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.14036
10200,"36.1 °C","G9",0.1547,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.13675
10500,"36.0 °C","G9",0.1525,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.13294
10800,"36.1 °C","G9",0.1494,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.12911
11100,"36.3 °C","G9",0.1448,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.12534
11400,"36.1 °C","G9",0.1391,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.12179
11700,"36.1 °C","G9",0.1332,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11865
12000,"36.1 °C","G9",0.1287,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11594
12300,"36.1 °C","G9",0.1248,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11358
12600,"36.1 °C","G9",0.1214,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.11156
12900,"36.2 °C","G9",0.1189,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.1098
13200,"36.2 °C","G9",0.1166,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10829
13500,"36.1 °C","G9",0.1142,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10696
13800,"36.1 °C","G9",0.1117,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10586
14100,"36.1 °C","G9",0.1093,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10503
14400,"36.1 °C","G9",0.1077,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10447
14700,"36.1 °C","G9",0.1061,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10408
15000,"36.1 °C","G9",0.1051,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10388
15300,"36.2 °C","G9",0.1046,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10376
15600,"36.0 °C","G9",0.1038,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10364
15900,"36.2 °C","G9",0.1038,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10365
16200,"36.1 °C","G9",0.1033,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10361
16500,"36.2 °C","G9",0.1032,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10373
16800,"36.2 °C","G9",0.1034,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10385
17100,"36.2 °C","G9",0.1037,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10412
17400,"36.1 °C","G9",0.1038,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10439
17700,"36.0 °C","G9",0.1041,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10483
18000,"36.2 °C","G9",0.1039,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10527
18300,"36.2 °C","G9",0.1034,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10567
18600,"36.2 °C","G9",0.1039,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.1061
18900,"36.2 °C","G9",0.1034,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10656
19200,"36.2 °C","G9",0.1045,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10685
19500,"36.1 °C","G9",0.1044,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10702
19800,"36.1 °C","G9",0.1061,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10716
20100,"36.1 °C","G9",0.1064,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10697
20400,"36.1 °C","G9",0.1082,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10663
20700,"36.1 °C","G9",0.1085,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10606
21000,"36.1 °C","G9",0.1079,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.1054
21300,"36.2 °C","G9",0.1077,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10476
21600,"36.1 °C","G9",0.1085,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10395
21900,"36.2 °C","G9",0.1063,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10289
22200,"36.1 °C","G9",0.1062,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10201
22500,"36.2 °C","G9",0.1058,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10114
22800,"36.1 °C","G9",0.1042,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.10001
23100,"36.2 °C","G9",0.103,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.0991
23401,"36.1 °C","G9",0.1025,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09811
23701,"36.1 °C","G9",0.1019,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09714
24001,"36.2 °C","G9",0.1015,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09628
24301,"36.1 °C","G9",0.0996,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09548
24601,"36.2 °C","G9",0.0979,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.095
24901,"36.1 °C","G9",0.0975,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09462
25201,"36.2 °C","G9",0.0975,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09423
25501,"36.2 °C","G9",0.0945,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09391
25801,"36.2 °C","G9",0.0951,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09389
26101,"36.0 °C","G9",0.0931,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09378
26401,"36.1 °C","G9",0.0928,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09391
26701,"36.1 °C","G9",0.0933,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09407
27001,"36.3 °C","G9",0.0935,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09421
27301,"36.2 °C","G9",0.0948,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09435
27601,"36.2 °C","G9",0.0941,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09435
27901,"36.3 °C","G9",0.0936,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09443
28201,"36.2 °C","G9",0.0943,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09456
28501,"36.3 °C","G9",0.0943,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09462
28801,"36.2 °C","G9",0.094,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09467
29101,"36.1 °C","G9",0.0944,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09477
29401,"36.1 °C","G9",0.0944,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09483
29701,"36.2 °C","G9",0.0947,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.0949
30001,"36.3 °C","G9",0.0949,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09493
30301,"36.2 °C","G9",0.0948,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09495
30601,"36.2 °C","G9",0.0949,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09497
30901,"36.2 °C","G9",0.0949,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09502
31201,"36.2 °C","G9",0.0949,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09503
31501,"36.1 °C","G9",0.0948,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09507
31801,"36.1 °C","G9",0.095,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09512
32101,"36.2 °C","G9",0.095,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09515
32401,"36.2 °C","G9",0.0951,"50_PAO1_NA_NA_C","50","PAO1","NA","NA","C",0.09516
