"Time","Temperature","Well","OD600","Contents","bact","phage","totalpfuinoc","Rep","sm_od"
17486,"37.4 °C","B6",0.8438,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.758357
17810,"37.3 °C","B6",0.73994,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.741078
18133,"37.3 °C","B6",0.79386,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.735546
18457,"37.2 °C","B6",0.77804,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.726789
18781,"37.3 °C","B6",0.77086,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.707202
19104,"37.3 °C","B6",0.72478,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.698443
19428,"37.3 °C","B6",0.81242,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.680261
19752,"37.3 °C","B6",0.73634,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.666348
20076,"37.3 °C","B6",0.746,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.650608
20399,"37.3 °C","B6",0.63753,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.624265
20723,"37.3 °C","B6",0.67101,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.627464
21047,"37.3 °C","B6",0.68462,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.618684
21370,"37.3 °C","B6",0.70629,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.595858
21694,"37.3 °C","B6",0.58217,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.584581
22018,"37.3 °C","B6",0.68327,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.585081
22342,"37.3 °C","B6",0.54296,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.575684
22665,"37.3 °C","B6",0.67329,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.563965
22989,"37.2 °C","B6",0.57894,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.555238
23313,"37.3 °C","B6",0.48257,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.543294
23636,"37.3 °C","B6",0.66952,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.538829
23960,"37.3 °C","B6",0.58321,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.511214
24284,"37.2 °C","B6",0.45636,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.495389
24608,"37.3 °C","B6",0.59352,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.503522
24931,"37.2 °C","B6",0.58717,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.499278
25255,"37.3 °C","B6",0.5893,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.484107
25579,"37.2 °C","B6",0.42577,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.471915
25903,"37.2 °C","B6",0.58602,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.46787
26227,"37.3 °C","B6",0.4595,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.465538
26551,"37.3 °C","B6",0.43792,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.475315
26874,"37.2 °C","B6",0.39337,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.47156
27198,"37.4 °C","B6",0.42496,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.478361
27522,"37.4 °C","B6",0.53769,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.482687
27845,"37.3 °C","B6",0.55108,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.470778
28169,"37.4 °C","B6",0.43546,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.454498
28493,"37.2 °C","B6",0.46738,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.463593
28817,"37.2 °C","B6",0.38532,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.466881
29140,"37.3 °C","B6",0.5627,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.471338
29464,"37.3 °C","B6",0.55727,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.456139
29788,"37.3 °C","B6",0.40037,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.440376
30112,"37.3 °C","B6",0.46138,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.452815
30435,"37.3 °C","B6",0.46822,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.459714
30759,"37.3 °C","B6",0.4186,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.459571
31083,"37.3 °C","B6",0.38828,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.467967
31406,"37.4 °C","B6",0.52641,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.48467
31730,"37.3 °C","B6",0.50026,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.473909
32054,"37.3 °C","B6",0.42989,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.468532
32378,"37.3 °C","B6",0.41071,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.478406
32701,"37.4 °C","B6",0.39964,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.483246
33025,"37.3 °C","B6",0.52476,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.497352
33349,"37.3 °C","B6",0.53037,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.499912
33673,"37.3 °C","B6",0.46679,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.493792
33996,"37.3 °C","B6",0.50256,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.493707
34320,"37.3 °C","B6",0.55531,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.4931
34644,"37.3 °C","B6",0.4188,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.489461
34967,"37.3 °C","B6",0.44649,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.502417
35291,"37.3 °C","B6",0.52863,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.516607
35615,"37.3 °C","B6",0.45911,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.520863
35939,"37.3 °C","B6",0.5407,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.528283
36262,"37.3 °C","B6",0.55036,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.525055
36586,"37.3 °C","B6",0.46917,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.517431
36910,"37.3 °C","B6",0.46594,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.520801
37233,"37.2 °C","B6",0.49649,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.524525
37557,"37.3 °C","B6",0.51892,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.526666
37881,"37.3 °C","B6",0.54836,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.528586
38205,"37.3 °C","B6",0.58839,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.525617
38528,"37.3 °C","B6",0.57119,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.518925
38852,"37.3 °C","B6",0.53331,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.519523
39176,"37.3 °C","B6",0.50842,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.518642
39500,"37.3 °C","B6",0.47412,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.520088
39823,"37.3 °C","B6",0.50287,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.524808
40147,"37.3 °C","B6",0.50318,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.529244
40471,"37.3 °C","B6",0.5179,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.52901
40795,"37.4 °C","B6",0.53812,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.530351
41118,"37.4 °C","B6",0.51867,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.534723
41442,"37.3 °C","B6",0.52147,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.545036
41766,"37.3 °C","B6",0.57717,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.555649
42090,"37.3 °C","B6",0.5245,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.563371
42414,"37.3 °C","B6",0.52288,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.57739
42739,"37.3 °C","B6",0.52132,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.583018
43063,"37.3 °C","B6",0.54723,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.584743
43387,"37.4 °C","B6",0.50084,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.588747
43710,"37.4 °C","B6",0.53131,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.593505
44034,"37.3 °C","B6",0.58184,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.599008
44358,"37.3 °C","B6",0.6218,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.5991
44682,"37.3 °C","B6",0.6276,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.595493
45005,"37.2 °C","B6",0.65439,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.593905
45329,"37.3 °C","B6",0.66469,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.589894
45653,"37.3 °C","B6",0.57916,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.584966
45977,"37.2 °C","B6",0.53857,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.586884
46301,"37.3 °C","B6",0.58727,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.590369
46624,"37.3 °C","B6",0.54842,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.590061
46948,"37.3 °C","B6",0.58634,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.593226
47272,"37.4 °C","B6",0.58276,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.593256
47598,"37.3 °C","B6",0.58573,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.595883
47922,"37.3 °C","B6",0.61172,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.59793
48246,"37.2 °C","B6",0.61428,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.600739
48569,"37.3 °C","B6",0.61541,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.605229
48893,"37.3 °C","B6",0.59834,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.609912
49217,"37.2 °C","B6",0.57342,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.615206
49541,"37.3 °C","B6",0.58419,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.621414
49864,"37.3 °C","B6",0.58007,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.626578
50188,"37.3 °C","B6",0.58664,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.633561
50512,"37.3 °C","B6",0.60903,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.640593
50836,"37.4 °C","B6",0.6062,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.645422
51159,"37.2 °C","B6",0.63981,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.652242
51483,"37.3 °C","B6",0.65918,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.654905
51807,"37.3 °C","B6",0.66224,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.655063
52130,"37.2 °C","B6",0.65128,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.653992
52457,"37.2 °C","B6",0.6355,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.654183
52781,"37.3 °C","B6",0.63583,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.657487
53104,"37.2 °C","B6",0.6499,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.660701
53428,"37.3 °C","B6",0.65696,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.662105
53752,"37.3 °C","B6",0.65732,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.663393
54076,"37.3 °C","B6",0.6744,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.665112
54399,"37.3 °C","B6",0.66644,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.665058
54723,"37.3 °C","B6",0.66076,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.666216
55047,"37.3 °C","B6",0.65153,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.667697
55371,"37.3 °C","B6",0.65319,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.669721
55694,"37.3 °C","B6",0.66854,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.671342
56018,"37.3 °C","B6",0.66797,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.672402
56342,"37.2 °C","B6",0.66394,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.672789
56665,"37.3 °C","B6",0.66984,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.673857
56989,"37.2 °C","B6",0.67451,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.674737
57313,"37.2 °C","B6",0.67386,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.674959
57637,"37.2 °C","B6",0.67802,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.675179
57960,"37.3 °C","B6",0.67557,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.675203
58284,"37.3 °C","B6",0.67177,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.675967
58608,"37.2 °C","B6",0.6694,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.677291
58932,"37.3 °C","B6",0.67914,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.679225
59255,"37.3 °C","B6",0.67184,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.680635
59579,"37.3 °C","B6",0.67462,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.683051
59903,"37.2 °C","B6",0.67864,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.685381
60226,"37.3 °C","B6",0.67673,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.68733
60550,"37.3 °C","B6",0.67606,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.689393
60874,"37.3 °C","B6",0.67826,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.69182
61198,"37.3 °C","B6",0.68321,"PAO1_OMKO1_1000_B","PAO1","OMKO1","1000","B",0.694256
0,"37.0 °C","B7",0.16154,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.170332
324,"37.0 °C","B7",0.15331,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.177132
650,"37.0 °C","B7",0.15689,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.187149
974,"37.0 °C","B7",0.15704,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.198637
1298,"37.0 °C","B7",0.15804,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.211645
1622,"37.0 °C","B7",0.16091,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.226357
1945,"36.9 °C","B7",0.16847,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.242564
2269,"36.9 °C","B7",0.18096,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.25986
2593,"37.2 °C","B7",0.195,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.277656
2916,"37.1 °C","B7",0.21116,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.295992
3240,"37.0 °C","B7",0.22954,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.314085
3564,"37.2 °C","B7",0.25348,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.331664
3889,"37.1 °C","B7",0.27177,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.348248
4212,"37.2 °C","B7",0.28712,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.364491
4536,"37.2 °C","B7",0.30516,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.380785
4860,"37.2 °C","B7",0.32298,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.396628
5184,"37.2 °C","B7",0.34143,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.412088
5507,"37.2 °C","B7",0.35892,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.427152
5831,"37.2 °C","B7",0.37836,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.441801
6155,"37.2 °C","B7",0.39209,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.455765
6479,"37.2 °C","B7",0.40533,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.469582
6802,"37.2 °C","B7",0.41932,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.483073
7126,"37.2 °C","B7",0.4342,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.496167
7450,"37.2 °C","B7",0.45006,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.509113
7774,"37.3 °C","B7",0.46359,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.521141
8098,"37.2 °C","B7",0.47758,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.532285
8421,"37.2 °C","B7",0.49207,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.542471
8745,"37.2 °C","B7",0.50541,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.55319
9069,"37.2 °C","B7",0.518,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.562908
9393,"37.2 °C","B7",0.53026,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.572394
9716,"37.3 °C","B7",0.54024,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.582835
10040,"37.2 °C","B7",0.55026,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.593164
10364,"37.3 °C","B7",0.56366,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.60436
10687,"37.2 °C","B7",0.57034,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.616593
11011,"37.2 °C","B7",0.57503,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.630248
11335,"37.2 °C","B7",0.57944,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.638642
11659,"37.3 °C","B7",0.59926,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.645619
11982,"37.2 °C","B7",0.60259,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.660295
12306,"37.2 °C","B7",0.61286,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.668428
12630,"37.2 °C","B7",0.63467,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.6761
12954,"37.2 °C","B7",0.64353,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.685044
13277,"37.3 °C","B7",0.66222,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.69094
13601,"37.2 °C","B7",0.68599,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.698662
13925,"37.3 °C","B7",0.70689,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.706059
14249,"37.2 °C","B7",0.65897,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.70542
14572,"37.3 °C","B7",0.64921,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.707084
14896,"37.3 °C","B7",0.74602,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.706559
15220,"37.2 °C","B7",0.68392,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.715347
15543,"37.3 °C","B7",0.68958,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.708629
15867,"37.3 °C","B7",0.72411,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.712921
16191,"37.2 °C","B7",0.70249,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.72036
16515,"37.3 °C","B7",0.73944,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.713751
16838,"37.3 °C","B7",0.75996,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.713823
17162,"37.3 °C","B7",0.7005,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.714667
17486,"37.4 °C","B7",0.67561,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.703336
17810,"37.3 °C","B7",0.64396,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.703018
18133,"37.3 °C","B7",0.8339,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.706372
18457,"37.2 °C","B7",0.61674,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.694935
18781,"37.3 °C","B7",0.7325,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.704674
19104,"37.3 °C","B7",0.7985,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.706743
19428,"37.3 °C","B7",0.6364,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.696723
19752,"37.3 °C","B7",0.74016,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.683471
20076,"37.3 °C","B7",0.7684,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.651893
20399,"37.3 °C","B7",0.58719,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.622967
20723,"37.3 °C","B7",0.67243,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.614145
21047,"37.3 °C","B7",0.6775,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.592348
21370,"37.3 °C","B7",0.71953,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.574121
21694,"37.3 °C","B7",0.71413,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.555592
22018,"37.3 °C","B7",0.75319,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.529991
22342,"37.3 °C","B7",0.6983,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.508686
22665,"37.3 °C","B7",0.50388,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.487284
22989,"37.2 °C","B7",0.42438,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.479115
23313,"37.3 °C","B7",0.47914,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.483491
23636,"37.3 °C","B7",0.49897,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.475827
23960,"37.3 °C","B7",0.45446,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.463546
24284,"37.2 °C","B7",0.49523,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.461289
24608,"37.3 °C","B7",0.53424,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.455427
24931,"37.2 °C","B7",0.45812,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.443396
25255,"37.3 °C","B7",0.54014,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.447001
25579,"37.2 °C","B7",0.48428,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.446578
25903,"37.2 °C","B7",0.42219,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.437112
26227,"37.3 °C","B7",0.46814,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.439455
26551,"37.3 °C","B7",0.4025,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.442823
26874,"37.2 °C","B7",0.37616,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.457049
27198,"37.4 °C","B7",0.43189,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.458096
27522,"37.4 °C","B7",0.43661,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.459717
27845,"37.3 °C","B7",0.41393,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.466592
28169,"37.4 °C","B7",0.49417,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.488601
28493,"37.2 °C","B7",0.53591,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.496182
28817,"37.2 °C","B7",0.38962,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.498962
29140,"37.3 °C","B7",0.44562,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.51821
29464,"37.3 °C","B7",0.50182,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.534735
29788,"37.3 °C","B7",0.54476,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.532131
30112,"37.3 °C","B7",0.38663,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.523591
30435,"37.3 °C","B7",0.4481,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.527786
30759,"37.3 °C","B7",0.50536,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.525559
31083,"37.3 °C","B7",0.63402,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.518696
31406,"37.4 °C","B7",0.56998,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.514905
31730,"37.3 °C","B7",0.56371,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.50116
32054,"37.3 °C","B7",0.5821,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.49803
32378,"37.3 °C","B7",0.61087,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.489854
32701,"37.4 °C","B7",0.47578,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.481481
33025,"37.3 °C","B7",0.45936,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.495771
33349,"37.3 °C","B7",0.42858,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.503204
33673,"37.3 °C","B7",0.42583,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.515393
33996,"37.3 °C","B7",0.43673,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.529724
34320,"37.3 °C","B7",0.59611,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.542818
34644,"37.3 °C","B7",0.43253,"PAO1_OMKO1_1000_C","PAO1","OMKO1","1000","C",0.541628
