"Time","Temperature","Well","OD600","Contents","bacteria","phage","phageshock","bactshock","mediashock","Rep","sm_od"
38696,"36.2 °C","H3",0.3055,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.29603
38996,"36.2 °C","H3",0.3027,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.29393
39296,"36.3 °C","H3",0.3015,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.29191
39596,"36.2 °C","H3",0.2988,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.28983
39896,"36.2 °C","H3",0.2967,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.28796
40196,"36.2 °C","H3",0.2945,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.28603
40496,"36.1 °C","H3",0.2929,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.28401
40796,"36.1 °C","H3",0.292,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.28202
41096,"36.1 °C","H3",0.2888,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.27999
41396,"36.2 °C","H3",0.2869,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.27805
41696,"36.2 °C","H3",0.2845,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.27611
41996,"36.2 °C","H3",0.2825,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.27426
42296,"36.1 °C","H3",0.2807,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.2725
42596,"36.1 °C","H3",0.2801,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.27079
42896,"36.3 °C","H3",0.2774,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.2689
43196,"36.2 °C","H3",0.2743,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.26706
43496,"36.2 °C","H3",0.273,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.26536
43796,"36.1 °C","H3",0.2717,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.26367
44096,"36.2 °C","H3",0.2694,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.26193
44396,"36.1 °C","H3",0.2675,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.26036
44696,"36.2 °C","H3",0.266,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.25885
44996,"36.2 °C","H3",0.2649,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.25729
45296,"36.2 °C","H3",0.2636,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.25572
45596,"36.1 °C","H3",0.2612,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.25414
45896,"36.1 °C","H3",0.259,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.25262
46196,"36.2 °C","H3",0.2573,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.2512
46496,"36.3 °C","H3",0.2561,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.2498
46796,"36.0 °C","H3",0.2543,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24836
47096,"36.2 °C","H3",0.2537,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24701
47396,"36.1 °C","H3",0.2524,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24564
47696,"36.2 °C","H3",0.2504,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24429
47996,"36.3 °C","H3",0.2492,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24303
48296,"36.3 °C","H3",0.2478,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24183
48596,"36.2 °C","H3",0.246,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.24067
48896,"36.3 °C","H3",0.2448,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23957
49196,"36.2 °C","H3",0.2433,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23858
49496,"36.4 °C","H3",0.2417,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23759
49796,"36.1 °C","H3",0.2408,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23667
50096,"36.1 °C","H3",0.24,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23574
50396,"36.1 °C","H3",0.2389,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23486
50696,"36.2 °C","H3",0.2378,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23406
50996,"36.1 °C","H3",0.2372,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23332
51296,"36.1 °C","H3",0.2362,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23255
51596,"36.2 °C","H3",0.235,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23176
51896,"36.1 °C","H3",0.2349,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23113
52196,"36.2 °C","H3",0.2334,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.23045
52496,"36.2 °C","H3",0.2325,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22985
52796,"36.1 °C","H3",0.2315,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22934
53096,"36.2 °C","H3",0.2312,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22882
53396,"36.2 °C","H3",0.2309,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22846
53696,"36.1 °C","H3",0.2304,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22801
53996,"36.1 °C","H3",0.2295,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22763
54296,"36.1 °C","H3",0.2283,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22734
54596,"36.1 °C","H3",0.2287,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.2271
54896,"36.1 °C","H3",0.2281,"PAO1_S16_270_0_0_C","PAO1","E","270","0","0","C",0.22683
0,"36.8 °C","H4",0.0917,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09113
300,"37.0 °C","H4",0.0909,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09121
600,"37.1 °C","H4",0.0909,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09142
900,"37.1 °C","H4",0.0908,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09168
1200,"37.1 °C","H4",0.0906,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09201
1500,"36.8 °C","H4",0.0908,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09247
1800,"36.6 °C","H4",0.091,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09299
2100,"36.6 °C","H4",0.0912,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09361
2400,"36.6 °C","H4",0.0915,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09439
2700,"36.6 °C","H4",0.0919,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.0953
3000,"36.5 °C","H4",0.0925,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09636
3300,"36.4 °C","H4",0.093,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09752
3600,"36.5 °C","H4",0.0935,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.09895
3900,"36.5 °C","H4",0.0941,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.10065
4200,"36.3 °C","H4",0.0952,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.10291
4500,"36.4 °C","H4",0.096,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.10535
4800,"36.3 °C","H4",0.0972,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.10796
5100,"36.3 °C","H4",0.099,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.1109
5400,"36.4 °C","H4",0.1006,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.11408
5700,"36.3 °C","H4",0.1025,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.11748
6000,"36.4 °C","H4",0.1041,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.12113
6300,"36.3 °C","H4",0.1073,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.12506
6600,"36.3 °C","H4",0.1105,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.12913
6900,"36.2 °C","H4",0.1167,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.13324
7200,"36.2 °C","H4",0.1196,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.13725
7500,"36.4 °C","H4",0.1221,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.14141
7800,"36.4 °C","H4",0.1266,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.14579
8100,"36.3 °C","H4",0.1308,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.15023
8400,"36.4 °C","H4",0.1346,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.1548
8700,"36.3 °C","H4",0.139,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.15949
9000,"36.2 °C","H4",0.1434,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.16414
9300,"36.4 °C","H4",0.148,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.16889
9600,"36.2 °C","H4",0.1516,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.17376
9900,"36.2 °C","H4",0.1568,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.17877
10200,"36.2 °C","H4",0.1612,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.18387
10500,"36.1 °C","H4",0.1659,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.189
10800,"36.2 °C","H4",0.171,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.19422
11100,"36.1 °C","H4",0.1765,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.19934
11400,"36.2 °C","H4",0.1815,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.20463
11700,"36.2 °C","H4",0.1855,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.20989
12000,"36.2 °C","H4",0.1909,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.21524
12300,"36.4 °C","H4",0.1967,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.2203
12600,"36.2 °C","H4",0.2017,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.22507
12900,"36.2 °C","H4",0.2078,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.22968
13200,"36.2 °C","H4",0.2125,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.23402
13500,"36.1 °C","H4",0.2181,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.23826
13797,"36.2 °C","H4",0.2222,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.24251
14095,"36.2 °C","H4",0.2294,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.24682
14395,"36.3 °C","H4",0.2341,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.25088
14695,"36.1 °C","H4",0.239,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.25494
14995,"36.1 °C","H4",0.2415,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.25851
15295,"36.2 °C","H4",0.2444,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.26212
15595,"36.2 °C","H4",0.2478,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.26576
15895,"36.1 °C","H4",0.2512,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.26943
16195,"36.3 °C","H4",0.2549,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.27314
16495,"36.1 °C","H4",0.2606,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.27692
16795,"36.2 °C","H4",0.2653,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.28055
17095,"36.2 °C","H4",0.27,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.28418
17395,"36.2 °C","H4",0.2747,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.28781
17695,"36.2 °C","H4",0.2747,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.29141
17995,"36.2 °C","H4",0.2776,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.29547
18295,"36.2 °C","H4",0.2808,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.29975
18595,"36.3 °C","H4",0.2845,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.30425
18895,"36.2 °C","H4",0.2883,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.30887
19195,"36.2 °C","H4",0.2927,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.31363
19495,"36.2 °C","H4",0.2969,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.31855
19795,"36.1 °C","H4",0.3016,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.32359
20095,"36.2 °C","H4",0.3063,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.32868
20395,"36.2 °C","H4",0.3107,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33377
20696,"36.1 °C","H4",0.3153,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33891
20996,"36.1 °C","H4",0.3204,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.34411
21296,"36.1 °C","H4",0.3258,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.34923
21596,"36.4 °C","H4",0.3307,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.35423
21896,"36.2 °C","H4",0.3359,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.35918
22196,"36.2 °C","H4",0.3419,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.36394
22496,"36.2 °C","H4",0.3473,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.36845
22796,"36.2 °C","H4",0.3525,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37287
23096,"36.2 °C","H4",0.3572,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37697
23396,"36.2 °C","H4",0.3621,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38096
23696,"36.4 °C","H4",0.3673,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38487
23996,"36.1 °C","H4",0.3716,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38844
24296,"36.2 °C","H4",0.3758,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39183
24596,"36.1 °C","H4",0.3802,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39515
24896,"36.2 °C","H4",0.3835,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39828
25196,"36.2 °C","H4",0.387,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.4014
25496,"36.2 °C","H4",0.3915,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.40438
25796,"36.2 °C","H4",0.3935,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.40713
26096,"36.1 °C","H4",0.3971,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.40981
26396,"36.2 °C","H4",0.4012,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41236
26696,"36.2 °C","H4",0.403,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41462
26996,"36.1 °C","H4",0.4055,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41685
27296,"36.1 °C","H4",0.409,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.4189
27596,"36.2 °C","H4",0.4115,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.42089
27896,"36.2 °C","H4",0.4147,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.4227
28196,"36.2 °C","H4",0.4168,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.42402
28496,"36.2 °C","H4",0.419,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.42529
28796,"36.1 °C","H4",0.4203,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.42479
29096,"36.2 °C","H4",0.4226,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.42098
29396,"36.2 °C","H4",0.4238,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41885
29696,"36.2 °C","H4",0.4253,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41651
29996,"36.1 °C","H4",0.426,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41464
30296,"36.1 °C","H4",0.4289,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41267
30596,"36.2 °C","H4",0.4296,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.41009
30896,"36.1 °C","H4",0.4279,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.4071
31196,"36.2 °C","H4",0.4295,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.40398
31496,"36.1 °C","H4",0.414,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.40029
31796,"36.2 °C","H4",0.3822,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39793
32096,"36.2 °C","H4",0.4013,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39832
32396,"36.2 °C","H4",0.4004,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39655
32696,"36.2 °C","H4",0.4066,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39447
32996,"36.1 °C","H4",0.4063,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.39154
33296,"36.1 °C","H4",0.4031,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38839
33596,"36.2 °C","H4",0.3997,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38519
33896,"36.1 °C","H4",0.3967,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.38205
34196,"36.2 °C","H4",0.3926,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37898
34496,"36.2 °C","H4",0.3904,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37604
34796,"36.1 °C","H4",0.3861,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37301
35096,"36.2 °C","H4",0.3836,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.37019
35396,"36.1 °C","H4",0.3796,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.3674
35696,"36.1 °C","H4",0.3773,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.36484
35996,"36.2 °C","H4",0.3748,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.36217
36296,"36.1 °C","H4",0.3711,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.35956
36596,"36.2 °C","H4",0.3683,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.35699
36896,"36.2 °C","H4",0.366,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.3546
37196,"36.2 °C","H4",0.3632,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.35222
37496,"36.2 °C","H4",0.3601,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.34991
37796,"36.1 °C","H4",0.3579,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.34766
38096,"36.2 °C","H4",0.3557,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.3453
38396,"36.3 °C","H4",0.354,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.34304
38696,"36.2 °C","H4",0.3506,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.3407
38996,"36.2 °C","H4",0.3487,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33854
39296,"36.3 °C","H4",0.3454,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33645
39596,"36.2 °C","H4",0.3444,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33447
39896,"36.2 °C","H4",0.3422,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33233
40196,"36.2 °C","H4",0.3401,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.33023
40496,"36.1 °C","H4",0.3376,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.32814
40796,"36.1 °C","H4",0.3343,"PAO1_R3_360_0_0_A","PAO1","A","360","0","0","A",0.32608
